ID	Name	Geolocatiion_latitude	Geolocatiion_longitude	Ownership	AddressNum	Street	City	State	Zipcode	YearMonumentalized	YearBuilt	Category	Type	Status	Gender	Ethnicity	Controversy	Vandalized	Comments	Source	ImageFileName	Copyright
98	Allston Depot	-71.132398	42.356204	Eugene J. Arcand	15	Franklin Street	Allston	MA	2134		1887	Building		Original Location					"Built in 1887 by the Boston and Albany Railroad, this train depot passed out of service by the early 1950s. Yeoman-O'Connell acquired this abandoned property in 1956, operating their fence supply establishment from this location until the late 1960s. The Arcand Automotive Repair Company purchased this former depot in 1969, initially intending to relocate their Allston business to this site. Instead, owner Eugene J. Arcand converted the building to restaurant use, opening the ""Allston Depot Steak House"" in 1972. This restaurant use survives today under the same ownership, although now targeted to a sports-minded clientele under the name ""Sports Depot."""	http://bit.ly/PLqLHJ		
99	Alvah Kittredge House	-71.092918	42.328038	Historic Boston Inc	10	10 Linwood St	Roxbury	MA	2119		1834	Building		Original Location					"Built for Roxbury alderman and Eliot Church deacon Alvah Kittredge (1798-1876), the Kittredge House is one of a handful of high style Greek Revival period wood frame houses remaining in Boston. Originally positioned in the center of a large rural estate, the Kittredge House was also once home to prominent 19th century Boston architect Nathaniel Bradlee. In the 1970s and 80s, it was home to the African American advancement organization Roxbury Action Program (RAP). The house was vacant from 1991-2011. HBI purchased the property in 2011 and completed a $3.8 million rehabilitation in 2014. The renewed mansion now holds five two-bedroom residential units including two permanently designated affordable units."	https://historicboston.org/portfolio_page/alvah-kittredge-house/		
83	Ames Building	-71.05802	42.359297	Morgans Hotel Group.	1	Court Square	Boston	MA	2108		1890	Building		Original Location					"Built in 1890, the Ames Building was designed by Shepley, Rutan and Coolidge and stood as Boston’s tallest building at the time. Upon its completion, the building became a prominent office location in Boston's growing financial district and its height offered Bostonians a unique vantage point of the city, the roof being a popular tourist attraction. Creating a building style unique to its time, the structure blended Romanesque and Byzantine architectural styles and incorporated a masonry façade of blue slate and red sandstone details along with decorative carvings. In 1974 the Ames Building was added to the National Register of Historic Places. In 1993 it was designated a Boston Landmark, a measure the Alliance vocally supported. After purchasing the building in 2007, Normandy Real Estate Partners and Ames Hotel Partners transformed the empty building into one of Boston's newest boutique hotels, currently operated by Morgans Hotel Group. Respecting the historic character of the building, the project included skillful restoration of the exterior masonry façade, window surrounds and moldings, and careful restoration of the lobby's vaulted mosaic-tiled ceiling"	http://bit.ly/1kDw5pX		
383	"Angelina and Sarah Grimke, Dorothea Dix, House Chamber and Committee Rooms"	-71.063778	42.3583036										Women's Heritage Trail						"Women were considered citizens with the right to petition long before they gained the right to vote in 1920. Abolitionist Angelina Grimke (1805-79), who was raised by a slave-holding family in the South, spoke out against slavery on a tour of New England with her sister Sarah in 1837. In 1838, she presented a women's anti-slavery petition with 20,000 signatures to a committee of the state legislature and became the first woman to publicly address the legislature.Dorothea Dix In 1843, after an eighteen-month survey of jails and poorhouses in Massachusetts, Dorothea Dix (1802-87) prepared a Memorial for the state legislature. ‚ÄúI come to place before the legislature of Massachusetts the condition of the miserable, the desolate, the outcast,‚ began, as she charged extreme cruelty in the treatment of the mentally ill. The state appropriated funds to improve one facility and she continued her investigations in many other states. During the Civil War, Dix was the superintendent of army nurses for the Union."			
415	Anna Bobbitt Gardner Academy of Musical Arts	-71.080802	42.3419182										Women's Heritage Trail						"In 1932, Anna Bobbitt Gardner (1901-97) became the first African American women to be awarded a bachelor‚Äôs degree from the New England Conservatory of Music. She operated at least five studios in Boston under the same name for more than sixty years. She first opened the Academy in 1924 in the basement of her home. She managed Colored American Nights, featuring African American musicians at Symphony Hall, and produced local radio and television programs for an African American audience. In 1945, Gov. Maurice J. Tobin appointed her state director of Negro History Week programs to accompany fine arts exhibits at selected historic buildings. Succeeding governors reappointed her to the position. Since 1997, the New England Conservatory has granted a musician the Anna Bobbitt Gardner Lifetime Achievement Award."			
29	Anne Hutchinson	-71.065277	42.360863		99	Joy st	Boston	MA	2108	1922		Statue		Original Location						https://boston.curbed.com/maps/boston-statues-of-women		
379	Anne Hutchinson Statue	-71.06435	42.357817									Statue	Women's Heritage Trail						"Anne Hutchinson (1591-1643) was banished from Boston in the first decade of settlement because her religious views were different from those of the ruling ministers. Believing that both men and women could receive grace only from God, she accused the ministers of preaching that good works signified holiness. Hutchinson attracted women to prayer meetings she held in her home in part because her beliefs put women's souls on an equal footing with men's souls. She was a respected midwife and wife of an established merchant, but was banished in 1638 for heresy (see also D19). This statue, erected in 1922 as a gift of the Anne Hutchinson Memorial Association and the State Federation of Women‚Äôs Clubs, was sculpted by Cyrus E. Dallin."			
274	Anne Hutchinson Statue	-71.064356	42.358687									Statue										
446	Anne Whitney Studio	-71.068743	42.3578467										Women's Heritage Trail						"The window on the top of this building marked the studio for two decades of sculptor Anne Whitney (1821-1915), who was part of a group of American women sculptors gathering around actress Charlotte Cushman in Rome in the mid-nineteenth century. In 1873, soon after Whitney returned to Boston, she received a commission for the statue of Sam Adams now standing outside Faneuil Hall. Her statue of Leif Eriksson is on the Commonwealth Avenue Mall. Her bust of Lucy Stone is in the Boston Public Library, and her sculpture of abolitionist William Lloyd Garrison is in the Massachusetts Historical Society.<br>Whitney had a ‚ÄúBoston marriage‚Äù with her longtime partner Adeline Manning. During the late Victorian era, such marriages between women, generally professional and upper class, were both common and accepted by society at large."			
449	Annie Adams Fields Home	-71.070802	42.3601148										Women's Heritage Trail						"Although the home of Annie Adams Fields (1834-1915) and her husband, publisher James T. Fields, at the end of Charles Street, does not survive, it was the site of their important literary salon. After his death in 1881, Annie Fields continued to support the work of many women writers, including Sarah Orne Jewett (1849-1909) who spent winters with her, poet Louise Imogen Guiney, and Harriet Beecher Stowe (1811-96). Fields was also active in charitable works. She spent many hours at the Charity House on Chardon Street and cofounded the Cooperative Society of Visitors, a case review agency that made recommendations to the central administration of Boston‚Äôs relief organizations for aid disbursement. The Society was absorbed into the Associated Charities of Boston. Fields‚Äôs book How to Help the Poor (1884) served as an unofficial guide to the programs and policies of Associated Charities."			
428	Annie McKay	-71.0725726	42.3398827										Women's Heritage Trail						"Annie McKay (1867-1944), Boston‚Äôs pioneering first school nurse lived here in 1905. Because of the era‚Äôs 13% rate of school absenteeism, the Boston School Committee in 1905, in an experimental and privately funded program with the Instructive District Nurse Association, appointed Annie McKay, a trained nurse, to supplement the work of physicians. She was assigned three schools in the South End: the Quincy, Way Street and Andrews. This program, judged an overwhelming success in improving student health and attendance moved the state to pass legislation in 1907 mandating school health services throughout Massachusetts. The marker honoring McKay was installed in 2009 by the Massachusetts School Nurse Association. (see Chinatown/South Cove trail #11)."			
39	Arlington Street Church	-71.071124	42.35206	Arlington Street Church corporation	355	Boylston Street	Back Bay	MA	2116	1861		Building							"The church is is a two-and-one-half story structure of symmetrical plan with a pitched slate-covered roof, projecting entrance porch, and steeple rising to a height of 190 feet. The exterior is entirely sheathed in New Jersey brownstone ashlar, and displays architectural embellishment derived from 16th century Italian Renaissance and 18th centu ry Eng I i sh sou rces. Among the Arlington Street Church’s greatest treasures is a series of sixteen memorial windows of opalescent stained glass- a uniquely American artistic phenomenon that was simultaneously developed by John La Farge and Louis Comfort Tiffany in 1880 as a way of “painting with glass."""	https://www.cityofboston.gov/images_documents/Arlington%20Street%20Church%2015%20Study%20Report_tcm3-42375.pdf		
64	Armory of First Corps Cadets	-71.082206	42.351495	Boston Park Plaza Hotel	130	Columbus Ave.	South Cove	MA	2116		1897	Building		Original Location					"Mixed in with modern high-rise buildings, this building looks more like it belongs in medieval Europe than in Boston, but it once served an important role in the city’s history. It was one of many National Guard armories built across the state in the late 1800s, and it bears some resemblance to Springfield’s state armory, which was built around the same time. The Armory of the First Corps of Cadets was built between 1891 and 1897, and like many other prominent civic buildings in late 19th century Boston it was designed by William Gibbons Preston, whose other works included Mechanics Hall and the Museum of Natural History. Although the castle-like building seems somewhat whimsical in appearance, it actually served a very practical purpose; in the event of riots or other civil unrest, it would be able to withstand any attacks. The tower could even be used to exchange signals with officials at the Massachusetts State House, which is located on the other side of Boston Common."	http://bit.ly/1qfPz5L		
